id,plate,price,area,year
48796,M063MM150,2500000,Moscow Oblast,2024
48797,P123PC196,60000,Sverdlovsk Oblast,2023
48798,K300AA799,100000,Moscow,2022
48799,K300AA799,250000,Moscow,2023
48800,C197PY197,280000,Moscow,2025
48801,A606AY550,39999,Moscow Oblast,2025
48802,K198OO777,245000,Moscow,2023
48803,K198OO777,270000,Moscow,2025
48804,O222OK790,400000,Moscow Oblast,2024
48805,O535CB64,50000,Saratov Oblast,2024
48806,P717HY777,180000,Moscow,2023
48807,E555PT177,449999,Moscow,2024
48808,A099OM77,275000,Moscow,2024
48809,M960MM34,45000,Volgograd Oblast,2022
48810,A444HP51,210000,Murmansk Oblast,2022
48811,C799XA799,260000,Moscow,2025
48812,O909OE69,1000000,Tver Oblast,2024
48813,O555HO190,550000,Moscow Oblast,2024
48814,A333TC159,250000,Perm Krai,2024
48815,A333TC159,200000,Perm Krai,2024
48816,A097CX97,450000,Moscow,2024
48817,C888KY197,320000,Moscow,2022
48818,K184PC178,300000,Saint Petersburg,2024
48819,M777OE97,1220000,Moscow,2024
48820,K636EK197,350000,Moscow,2024
48821,P036AY550,40000,Moscow Oblast,2025
48822,O795OO39,250000,Kaliningrad Oblast,2024
48823,C708AE550,60000,Moscow Oblast,2025
48824,O674OO177,350000,Moscow,2021
48825,O674OO177,300000,Moscow,2021
48826,O674OO177,330000,Moscow,2021
48827,O674OO177,350000,Moscow,2021
48828,O674OO177,360000,Moscow,2022
48829,B300AA550,600000,Moscow Oblast,2024
48830,A005YY97,700000,Moscow,2024
48831,H717CB190,100000,Moscow Oblast,2024
48832,B333TT161,500000,Rostov Oblast,2024
48833,P444AX161,130000,Rostov Oblast,2023
48834,O055PH77,250000,Moscow,2024
48835,C898PC93,100000,Krasnodar Krai,2024
48836,M088BB977,150000,Moscow,2023
48837,B747PT77,30000,Moscow,2022
48838,A888EH122,600000,Altai Krai,2024
48839,A292TT23,85000,Krasnodar Krai,2023
48840,A540OA797,100000,Moscow,2023
48841,H107KK977,70000,Moscow,2025
48842,M325KA977,80000,Moscow,2024
48843,X377XH777,200000,Moscow,2024
48844,O979CH123,60000,Krasnodar Krai,2022
48845,E979TP777,50000,Moscow,2024
48846,X474CX161,100000,Rostov Oblast,2023
48847,C600EX124,90000,Krasnoyarsk Krai,2023
48848,Y013KT797,100000,Moscow,2023
48849,O550HX797,140000,Moscow,2025
48850,K444KK38,10000000,Irkutsk Oblast,2024
48851,E200OY777,100000,Moscow,2022
48852,H530CH797,90000,Moscow,2025
48853,B080KK197,240000,Moscow,2024
48854,Y080HT797,70000,Moscow,2022
48855,P892KO977,60000,Moscow,2025
48856,M666CM198,3500000,Saint Petersburg,2024
48857,B242TH797,60000,Moscow,2025
48858,H880TK797,50000,Moscow,2025
48859,A400CA790,100000,Moscow Oblast,2022
48860,H797KH21,120000,Chuvash Republic,2024
48861,A085CC797,70000,Moscow,2025
48862,C770TC62,300000,Ryazan Oblast,2024
48863,B897PC69,40000,Tver Oblast,2022
48864,C676KH70,25000,Tomsk Oblast,2022
48865,B777TK97,1400000,Moscow,2025
48866,A500ET164,250000,Saratov Oblast,2024
48867,P600MP716,250000,Republic of Tatarstan,2024
48868,P935PP99,450000,Moscow,2022
48869,P222OB77,750000,Moscow,2025
48870,K520AX550,30000,Moscow Oblast,2025
48871,P009TP177,380000,Moscow,2024
48872,P009TP177,370000,Moscow,2024
48873,O799TM799,250000,Moscow,2025
48874,M515EM82,50000,Republic of Crimea,2024
48875,T100HP797,150000,Moscow,2023
48876,P100TA99,500000,Moscow,2025
48877,T316TT67,50000,Smolensk Oblast,2022
48878,M041YP177,180000,Moscow,2022
48879,O778HA142,100000,Kemerovo Oblast,2023
48880,C766AK550,60000,Moscow Oblast,2024
48881,O302OO11,250000,Komi Republic,2024
48882,M363ME02,30000,Republic of Bashkortostan,2023
48883,O968OO197,490000,Moscow,2022
48884,O122KO30,150000,Astrakhan Oblast,2022
48885,X777HC750,400000,Moscow Oblast,2024
48886,Y171XC777,120000,Moscow,2024
48887,B719OP197,250000,Moscow,2024
48888,B868BT550,90000,Moscow Oblast,2024
48889,K200YB750,100000,Moscow Oblast,2023
48890,O999BA98,200000,Saint Petersburg,2023
48891,K222MA196,250000,Sverdlovsk Oblast,2023
48892,K222MA196,280000,Sverdlovsk Oblast,2023
48893,T052PP790,40000,Moscow Oblast,2024
48894,C010XX197,100000,Moscow,2022
48895,T787TP797,99000,Moscow,2024
48896,C666OO790,260000,Moscow Oblast,2024
48897,K775OO05,70000,Republic of Dagestan,2023
48898,O500MX98,75000,Saint Petersburg,2023
48899,P017AM550,230000,Moscow Oblast,2024
48900,H069HH99,1300000,Moscow,2024
48901,H030HP62,50000,Ryazan Oblast,2022
48902,H838OY797,220000,Moscow,2024
48903,A696MM77,1000000,Moscow,2022
48904,M939PO797,60000,Moscow,2024
48905,A714PT797,50000,Moscow,2025
48906,A176YY797,60000,Moscow,2025
48907,X141KK977,90000,Moscow,2024
48908,K222CC177,630000,Moscow,2024
48909,B707CC77,850000,Moscow,2024
48910,B707CC77,750000,Moscow,2024
48911,B707CC77,720000,Moscow,2024
48912,B707CC77,707000,Moscow,2024
48913,B707CC77,720000,Moscow,2024
48914,B707CC77,650000,Moscow,2024
48915,B707CC77,620000,Moscow,2024
48916,B707CC77,650000,Moscow,2024
48917,B707CC77,550000,Moscow,2024
48918,B707CC77,620000,Moscow,2024
48919,B707CC77,550000,Moscow,2024
48920,B707CC77,500000,Moscow,2024
48921,A014AA50,35000,Moscow Oblast,2024
48922,E222XT777,220000,Moscow,2022
48923,E222XT777,250000,Moscow,2023
48924,C777HT198,320000,Saint Petersburg,2024
48925,Y064YY86,180000,Khanty-Mansi Autonomous Okrug,2024
48926,C555XP97,570000,Moscow,2024
48927,C555XP97,700000,Moscow,2024
48928,T924HH797,70000,Moscow,2025
48929,M222KB199,350000,Moscow,2025
48930,Y900CH797,130000,Moscow,2025
48931,M042TB797,70000,Moscow,2025
48932,C222AT150,150000,Moscow Oblast,2022
48933,T050XA36,100000,Voronezh Oblast,2022
48934,P232AA250,40000,Moscow Oblast,2025
48935,P800HM797,100000,Moscow,2024
48936,P800HM797,125000,Moscow,2024
48937,M939XX190,50000,Moscow Oblast,2021
48938,H186AK186,220000,Khanty-Mansi Autonomous Okrug,2023
48939,E404BA550,250000,Moscow Oblast,2025
48940,O011HA77,150000,Moscow,2022
48941,O060OT799,200000,Moscow,2024
48942,M737XY96,40000,Sverdlovsk Oblast,2024
48943,O444TT199,160000,Moscow,2021
48944,O444TT199,330000,Moscow,2024
48945,A666OO154,500000,Novosibirsk Oblast,2024
48946,O229CO197,300000,Moscow,2024
48947,O888HY43,120000,Kirov Oblast,2023
48948,T999BP76,200000,Yaroslavl Oblast,2022
48949,C376CC26,250000,Stavropol Krai,2024
48950,Y544BB71,150000,Tula Oblast,2024
48951,K911TP197,300000,Moscow,2024
48952,X747HY797,60000,Moscow,2022
48953,C601CH797,60000,Moscow,2025
48954,K444YO777,220000,Moscow,2022
48955,M382MM77,1250000,Moscow,2023
48956,O800KP199,250000,Moscow,2024
48957,M900PP10,150000,Republic of Karelia,2023
48958,C666BX777,450000,Moscow,2024
48959,O215TC797,30000,Moscow,2025
48960,C007KX47,150000,Leningrad Oblast,2024
48961,A730PC797,50000,Moscow,2024
48962,X006KE102,120000,Republic of Bashkortostan,2024
48963,P666YB750,120000,Moscow Oblast,2022
48964,P666YB750,140000,Moscow Oblast,2023
48965,H911MM99,500000,Moscow,2023
48966,A010XT799,50000,Moscow,2024
48967,A222OA67,650000,Smolensk Oblast,2024
48968,P004XY777,255000,Moscow,2025
48969,T315MX790,30000,Moscow Oblast,2023
48970,C004HY777,280000,Moscow,2024
48971,O009OY777,600000,Moscow,2024
48972,O009OY777,800000,Moscow,2025
48973,Y500TH190,170000,Moscow Oblast,2024
48974,X111PO750,150000,Moscow Oblast,2022
48975,C077BB799,199000,Moscow,2022
48976,C077BB799,45000,Moscow,2022
48977,C077BB799,40000,Moscow,2022
48978,C555BY77,700000,Moscow,2024
48979,C555BY77,650000,Moscow,2024
48980,T600BH799,99500,Moscow,2024
48981,O101XY197,150000,Moscow,2022
48982,E700CA50,275000,Moscow Oblast,2024
48983,E700CA50,250000,Moscow Oblast,2024
48984,E700CA50,220000,Moscow Oblast,2024
48985,T191MT196,150000,Sverdlovsk Oblast,2024
48986,T481TT90,190000,Moscow Oblast,2023
48987,P482XP22,650000,Altai Krai,2023
48988,T878TB797,150000,Moscow,2025
48989,P868YX77,130000,Moscow,2024
48990,B535TC33,60000,Vladimir Oblast,2025
48991,X999XX150,2100000,Moscow Oblast,2023
48992,X999XX150,2500000,Moscow Oblast,2024
48993,A190YT190,120000,Moscow Oblast,2022
48994,X090MX777,200000,Moscow,2025
48995,T070BC777,450000,Moscow,2024
48996,T070BC777,430000,Moscow,2024
48997,P066MY126,55000,Stavropol Krai,2024
48998,A040TC790,60000,Moscow Oblast,2024
48999,C433PP790,50000,Moscow Oblast,2024
49000,C111XP52,120000,Nizhny Novgorod Oblast,2023
49001,A800EE123,200000,Krasnodar Krai,2024
49002,P002KA790,40000,Moscow Oblast,2022
49003,T038HM797,60000,Moscow,2025
49004,P090OK77,250000,Moscow,2022
49005,T333YA150,150000,Moscow Oblast,2022
49006,K777YB33,400000,Vladimir Oblast,2023
49007,K636TY702,40000,Republic of Bashkortostan,2024
49008,C999BX199,1200000,Moscow,2025
49009,E199TP797,60000,Moscow,2024
49010,C767TE797,200000,Moscow,2024
49011,C767TE797,100000,Moscow,2025
49012,T837BA977,30000,Moscow,2025
49013,A676KK799,60000,Moscow,2025
49014,K777OH790,500000,Moscow Oblast,2024
49015,O400XC193,190000,Krasnodar Krai,2024
49016,M030CB77,100000,Moscow,2022
49017,T090TC193,110000,Krasnodar Krai,2024
49018,P404PT05,45000,Republic of Dagestan,2022
49019,O707CE68,50000,Tambov Oblast,2024
49020,B001BY07,800000,Kabardino-Balkarian Republic,2022
49021,B818HB797,65000,Moscow,2023
49022,A888YY90,380000,Moscow Oblast,2023
49023,C443PC797,40000,Moscow,2024
49024,B010CB750,135000,Moscow Oblast,2024
49025,X097KE97,380000,Moscow,2025
49026,O400XK790,30000,Moscow Oblast,2023
49027,H306HH90,200000,Moscow Oblast,2025
49028,P838PH193,30000,Krasnodar Krai,2023
49029,P077BB777,800000,Moscow,2022
49030,B222CA77,350000,Moscow,2023
49031,B222CA77,440000,Moscow,2024
49032,X242OC797,100000,Moscow,2024
49033,C497OO799,60000,Moscow,2022
49034,M208AA550,70000,Moscow Oblast,2024
49035,T550AA550,250000,Moscow Oblast,2024
49036,B708AH977,50000,Moscow,2023
49037,B225KX123,500000,Krasnodar Krai,2024
49038,B462PH797,50000,Moscow,2024
49039,O654OO55,900000,Omsk Oblast,2025
49040,X818AM797,1000000,Moscow,2024
49041,A391MO99,1200000,Moscow,2024
49042,O002MA49,300000,Magadan Oblast,2023
49043,E036HT797,40000,Moscow,2024
49044,B300XC777,110000,Moscow,2023
49045,X333KP47,300000,Leningrad Oblast,2024
49046,X031KK977,90000,Moscow,2024
49047,E100KX186,250000,Khanty-Mansi Autonomous Okrug,2024
49048,M211BO977,100000,Moscow,2023
49049,B600HH33,90000,Vladimir Oblast,2024
49050,B006BY790,120000,Moscow Oblast,2024
49051,M646KX797,55000,Moscow,2025
49052,X100AA05,2500000,Republic of Dagestan,2025
49053,H151PM797,40000,Moscow,2024
49054,H151PM797,30000,Moscow,2024
49055,B200PE799,70000,Moscow,2023
49056,B200PE799,60000,Moscow,2023
49057,B200PE799,40000,Moscow,2023
49058,A258MO154,100000,Novosibirsk Oblast,2022
49059,X003HH193,300000,Krasnodar Krai,2024
49060,T666MX193,170000,Krasnodar Krai,2024
49061,E270KT123,130000,Krasnodar Krai,2024
49062,A069TX797,60000,Moscow,2025
49063,C010YE42,200000,Kemerovo Oblast,2022
49064,O373OE27,20000000,Khabarovsk Krai,2024
49065,A111PY37,350000,Ivanovo Oblast,2024
49066,O101MB797,80000,Moscow,2025
49067,B525YT790,40000,Moscow Oblast,2025
49068,A100CH197,250000,Moscow,2024
49069,M300HK29,90000,Arkhangelsk Oblast,2023
49070,O991KO977,80000,Moscow,2024
49071,P333EO177,200000,Moscow,2023
49072,X077KT77,700000,Moscow,2025
49073,B064OB797,85000,Moscow,2025
49074,C500CC87,950000,Chukotka Autonomous Okrug,2024
49075,A193XC797,35000,Moscow,2025
49076,X200AX178,1000000,Saint Petersburg,2024
49077,A090BA790,50000,Moscow Oblast,2025
49078,M046AX190,85000,Moscow Oblast,2022
49079,E035AY977,70000,Moscow,2025
49080,A707KA89,300000,Yamalo-Nenets Autonomous Okrug,2024
49081,T092OO797,60000,Moscow,2024
49082,O037KC790,60000,Moscow Oblast,2022
49083,B111YM199,299000,Moscow,2023
49084,B111YM199,260000,Moscow,2023
49085,K440KM797,45000,Moscow,2022
49086,K440KM797,35000,Moscow,2022
49087,K440KM797,40000,Moscow,2022
49088,K440KM797,30000,Moscow,2022
49089,K440KM797,45000,Moscow,2023
49090,O006OK777,1000000,Moscow,2025
49091,E777TK57,175000,Oryol Oblast,2023
49092,B331BB777,550000,Moscow,2024
49093,K007KM196,180000,Sverdlovsk Oblast,2022
49094,B770TB77,260000,Moscow,2023
49095,P640PC790,50000,Moscow Oblast,2024
49096,T003EY177,300000,Moscow,2024
49097,M200YE790,130000,Moscow Oblast,2024
49098,A221YE190,100000,Moscow Oblast,2022
49099,P603YC799,70000,Moscow,2024
49100,B001PM90,300000,Moscow Oblast,2022
49101,K771KB777,450000,Moscow,2024
49102,H121BE77,85000,Moscow,2021
49103,H121BE77,80000,Moscow,2021
49104,H121BE77,150000,Moscow,2024
49105,M303TO797,115000,Moscow,2025
49106,M400EO77,275000,Moscow,2025
49107,Y333KT199,375000,Moscow,2024
49108,P757AY977,95000,Moscow,2025
49109,B044OP27,350000,Khabarovsk Krai,2024
49110,A005MX790,160000,Moscow Oblast,2024
49111,A050EP193,85000,Krasnodar Krai,2025
49112,X500YK790,250000,Moscow Oblast,2025
49113,X585XP197,50000,Moscow,2023
49114,T999BT198,500000,Saint Petersburg,2024
49115,Y001AO77,2700000,Moscow,2025
49116,K600AX199,60000,Moscow,2022
49117,K600AX199,40000,Moscow,2022
49118,Y102CK197,35000,Moscow,2023
49119,T222TH197,330000,Moscow,2024
49120,A974AA77,2700000,Moscow,2025
49121,Y212CK48,50000,Lipetsk Oblast,2024
49122,A084KK197,1000000,Moscow,2023
49123,K608OT790,140000,Moscow Oblast,2024
49124,M681AX977,100000,Moscow,2025
49125,M223MC77,500000,Moscow,2024
49126,M223MC77,200000,Moscow,2024
49127,M700EH777,500000,Moscow,2025
49128,B009EK750,200000,Moscow Oblast,2023
49129,B430OP77,400000,Moscow,2022
49130,B430OP77,350000,Moscow,2024
49131,A003YT77,120000,Moscow,2021
49132,A003YT77,100000,Moscow,2022
49133,A003YT77,115000,Moscow,2022
49134,A003YT77,110000,Moscow,2022
49135,K343AX550,60000,Moscow Oblast,2024
49136,A033XC797,45000,Moscow,2025
49137,Y029OX797,55000,Moscow,2024
49138,T020CM797,70000,Moscow,2025
49139,O551CC797,30000,Moscow,2025
49140,P700KC777,1000000,Moscow,2024
49141,X777OP161,1300000,Rostov Oblast,2023
49142,A164KP777,500000,Moscow,2024
49143,A177MX777,399000,Moscow,2025
49144,Y595PO797,70000,Moscow,2025
49145,B399BB26,750000,Stavropol Krai,2024
49146,B500MO77,700000,Moscow,2023
49147,M348OK797,30000,Moscow,2025
49148,M150EP154,300000,Novosibirsk Oblast,2024
49149,B272KO797,50000,Moscow,2024
49150,B272KO797,40000,Moscow,2024
49151,B322BB190,250000,Moscow Oblast,2025
49152,Y222KX177,400000,Moscow,2024
49153,T473AO550,50000,Moscow Oblast,2025
49154,K984KK164,115000,Saratov Oblast,2024
49155,K838KP97,240000,Moscow,2025
49156,M666MO150,475000,Moscow Oblast,2022
49157,M666MO150,450000,Moscow Oblast,2023
49158,P642PP77,700000,Moscow,2025
49159,H571MM777,350000,Moscow,2023
49160,K255OO77,450000,Moscow,2023
49161,E898XY777,40000,Moscow,2022
49162,E898XY777,30000,Moscow,2023
49163,B888PY198,150000,Saint Petersburg,2024
49164,T300AH550,300000,Moscow Oblast,2024
49165,K059KK62,75000,Ryazan Oblast,2024
49166,M777KM702,700000,Republic of Bashkortostan,2024
49167,B011BB152,200000,Nizhny Novgorod Oblast,2023
49168,C444TO97,470000,Moscow,2022
49169,A055HY122,500000,Altai Krai,2024
49170,M249AX977,100000,Moscow,2025
49171,O444XK90,250000,Moscow Oblast,2024
49172,Y888BK774,500000,Chelyabinsk Oblast,2024
49173,M612MM50,625000,Moscow Oblast,2023
49174,M760MM97,9500000,Moscow,2024
49175,M760MM97,10500000,Moscow,2024
49176,K063HP777,100000,Moscow,2023
49177,K063HP777,320000,Moscow,2025
49178,X434CE22,85000,Altai Krai,2024
49179,A092HX797,55000,Moscow,2024
49180,X001CA190,200000,Moscow Oblast,2022
49181,X001CA190,180000,Moscow Oblast,2022
49182,A789BP797,80000,Moscow,2024
49183,K606OK799,89000,Moscow,2024
49184,H935HH02,50000,Republic of Bashkortostan,2024
49185,O018OO199,3000000,Moscow,2025
49186,O959KB977,80000,Moscow,2025
49187,E090BE550,1000000,Moscow Oblast,2024
49188,E555MC193,350000,Krasnodar Krai,2024
49189,P777EM93,550000,Krasnodar Krai,2023
49190,A858TB790,55000,Moscow Oblast,2024
49191,C957OB797,70000,Moscow,2025
49192,K950PO797,30000,Moscow,2025
49193,B096OP777,70000,Moscow,2022
49194,B096OP777,500000,Moscow,2025
49195,A111AH197,280000,Moscow,2022
49196,A353MO190,550000,Moscow Oblast,2024
49197,E949HE99,170000,Moscow,2024
49198,E093TO797,70000,Moscow,2024
49199,P088KP77,225000,Moscow,2023
49200,O009TC77,777777,Moscow,2024
49201,C752KP790,25000,Moscow Oblast,2022
49202,A580BA550,145000,Moscow Oblast,2024
49203,X197AM97,680000,Moscow,2025
49204,B777KB96,650000,Sverdlovsk Oblast,2024
49205,Y999PA750,450000,Moscow Oblast,2024
49206,P753PP77,300000,Moscow,2022
49207,E111AC777,500000,Moscow,2023
49208,Y009TX197,155000,Moscow,2021
49209,Y009TX197,100000,Moscow,2022
49210,M944TC797,70000,Moscow,2024
49211,A999CK95,500000,Chechen Republic,2024
49212,O876OC98,115000,Saint Petersburg,2024
49213,H474OT797,45000,Moscow,2023
49214,H474OT797,50000,Moscow,2024
49215,B550OC77,300000,Moscow,2024
49216,B550OC77,330000,Moscow,2025
49217,B060AA250,160000,Moscow Oblast,2025
49218,K205XE77,100000,Moscow,2024
49219,H111PH47,70000,Leningrad Oblast,2023
49220,T919BX99,200000,Moscow,2024
49221,A063AO777,850000,Moscow,2025
49222,E009OA197,320000,Moscow,2024
49223,O001HA77,2100000,Moscow,2024
49224,A939XY198,30000,Saint Petersburg,2024
49225,Y888MC03,550000,Republic of Buryatia,2023
49226,C808XX05,70000,Republic of Dagestan,2023
49227,O996YX33,50000,Vladimir Oblast,2024
49228,A038TX797,60000,Moscow,2025
49229,M101CK37,50000,Ivanovo Oblast,2024
49230,A827AC550,30000,Moscow Oblast,2024
49231,M882KA977,100000,Moscow,2025
49232,B004BO197,200000,Moscow,2022
49233,B004BO197,270000,Moscow,2025
49234,X472AP102,25000,Republic of Bashkortostan,2022
49235,B646BK977,49990,Moscow,2025
49236,Y063AO550,80000,Moscow Oblast,2025
49237,E500KP790,90000,Moscow Oblast,2023
49238,M111KA50,999999,Moscow Oblast,2025
49239,O850AH550,90000,Moscow Oblast,2024
49240,B606EP977,200000,Moscow,2024
49241,C931KK977,60000,Moscow,2024
49242,Y131OE797,60000,Moscow,2025
49243,B001PP197,1000000,Moscow,2024
49244,T010PA750,100000,Moscow Oblast,2023
49245,H004HA154,120000,Novosibirsk Oblast,2022
49246,M006AP790,120000,Moscow Oblast,2024
49247,A666MX750,70000,Moscow Oblast,2022
49248,M599ET977,150000,Moscow,2024
49249,Y116BB977,70000,Moscow,2024
49250,X709KX77,380000,Moscow,2025
49251,P999AX178,350000,Saint Petersburg,2024
49252,P999AX178,250000,Saint Petersburg,2024
49253,P999AX178,700000,Saint Petersburg,2024
49254,P999AX178,240000,Saint Petersburg,2024
49255,A323CH797,70000,Moscow,2024
49256,M650EM797,99000,Moscow,2024
49257,M600CE68,130000,Tambov Oblast,2024
49258,M070MB199,180000,Moscow,2024
49259,P009PP62,350000,Ryazan Oblast,2024
49260,P009PP62,750000,Ryazan Oblast,2024
49261,O099PP799,120000,Moscow,2022
49262,T700EP31,200000,Belgorod Oblast,2024
49263,H797HM797,300000,Moscow,2023
49264,H496TH199,100000,Moscow,2025
49265,M500ET777,200000,Moscow,2024
49266,M500ET777,400000,Moscow,2025
49267,B100MC790,110000,Moscow Oblast,2024
49268,Y900KY761,140000,Rostov Oblast,2025
49269,K008CK177,330000,Moscow,2025
49270,T570KB03,55000,Republic of Buryatia,2024
49271,E737BK777,35000,Moscow,2021
49272,E737BK777,25000,Moscow,2021
49273,E005OM197,390000,Moscow,2024
49274,O999CB190,190000,Moscow Oblast,2023
49275,H700HA177,350000,Moscow,2024
49276,H700HA177,300000,Moscow,2025
49277,C596OK702,40000,Republic of Bashkortostan,2022
49278,T911KC797,300000,Moscow,2024
49279,K173ME797,30000,Moscow,2024
49280,X111TX777,500000,Moscow,2023
49281,X070HC124,155000,Krasnoyarsk Krai,2023
49282,H686CC797,70000,Moscow,2025
49283,A382MP142,500000,Kemerovo Oblast,2022
49284,E024OY797,80000,Moscow,2025
49285,E030TE40,300000,Kaluga Oblast,2024
49286,M555XT77,850000,Moscow,2024
49287,X100BT797,90000,Moscow,2022
49288,X100BT797,70000,Moscow,2022
49289,T929TA09,500000,Karachay-Cherkess Republic,2022
49290,Y757CK797,95000,Moscow,2025
49291,B554TC797,60000,Moscow,2024
49292,E778OB797,75000,Moscow,2025
49293,E777BO177,1300000,Moscow,2024
49294,X092OB797,60000,Moscow,2025
49295,B888EX150,350000,Moscow Oblast,2024
49296,C093CK797,50000,Moscow,2025
49297,B767TP797,75000,Moscow,2025
49298,P056CO126,35000,Stavropol Krai,2024
49299,C999CX198,320000,Saint Petersburg,2024
49300,Y002OO790,150000,Moscow Oblast,2023
49301,Y002OO790,140000,Moscow Oblast,2023
49302,Y002OO790,130000,Moscow Oblast,2023
49303,A666KK190,500000,Moscow Oblast,2022
49304,K777CH199,1390000,Moscow,2025
49305,B911HP99,400000,Moscow,2024
49306,X448AM750,300000,Moscow Oblast,2022
49307,X448AM750,250000,Moscow Oblast,2022
49308,K313AE116,120000,Republic of Tatarstan,2024
49309,K020AO777,165000,Moscow,2024
49310,Y043XC790,35000,Moscow Oblast,2025
49311,Y991KB977,50000,Moscow,2024
49312,A339YA92,25000,Sevastopol,2023
49313,O876CM98,60000,Saint Petersburg,2024
49314,O007OY777,1200000,Moscow,2023
49315,E989TO797,45000,Moscow,2025
49316,P911BY99,325000,Moscow,2022
49317,E090PC750,100000,Moscow Oblast,2023
49318,B900XT790,70000,Moscow Oblast,2024
49319,C111OY790,180000,Moscow Oblast,2023
49320,X570AX152,100000,Nizhny Novgorod Oblast,2024
49321,B950BB199,295000,Moscow,2025
49322,H525PA777,70000,Moscow,2023
49323,B387CY797,50000,Moscow,2025
49324,H939KP797,85000,Moscow,2025
49325,O914OO197,500000,Moscow,2024
49326,O914OO197,850000,Moscow,2024
49327,O914OO197,900000,Moscow,2024
49328,O914OO197,950000,Moscow,2024
49329,O914OO197,900000,Moscow,2024
49330,O914OO197,850000,Moscow,2024
49331,O914OO197,900000,Moscow,2024
49332,E080OH99,155000,Moscow,2022
49333,E080OH99,170000,Moscow,2022
49334,E080OH99,250000,Moscow,2022
49335,E080OH99,300000,Moscow,2025
49336,T800MM190,250000,Moscow Oblast,2025
49337,O555PE197,300000,Moscow,2023
49338,X100XE72,160000,Tyumen Oblast,2023
49339,O003BY50,1000000,Moscow Oblast,2025
49340,E888OB147,200000,Leningrad Oblast,2025
49341,B300HK790,300000,Moscow Oblast,2022
49342,B056CX797,40000,Moscow,2025
